nome_comum,grupo_quimico,classe,url_agrofit
flumetsulam,sulfonanilida triazolopirimidina,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=119
flumicloraque-pentílico,ciclohexenodicarboximida,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=120
flumioxazina,ciclohexenodicarboximida,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=121
fluopicolide,benzamida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=589
Fluopyram,benzamida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=610
Fluoxapiprolim,Piperidinil Tiazol Izoxazolina,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=802
Fluoxastrobina,estrobilurina,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1005
Flupiradifurona,butenolida,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=726
fluquinconazol,triazol,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=122
Fluroxipir-meptílico,ácido piridiniloxialcanóico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=123
Flutolanil,carboxamida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=669
flutriafol,triazol,"['Fungicida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=124
fluxapiroxade,carboxamida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=613
Folcisteína,Derivado vegetal,['Regulador de Crescimento'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=971
folpete,dicarboximida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=126
fomesafem,éter difenílico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=127
foramsulfurom,sulfoniluréia,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=306
fosetil,fosfonato,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=129
fosfato férrico,inorgânico,['Moluscicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=467
fosfeto de alumínio,inorgânico precursor de fosfina,"['Cupinicida', 'Formicida', 'Inseticida', 'Inseticida fumigante']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=130
fosfeto de magnésio,inorgânico precursor de fosfina,"['Cupinicida', 'Formicida', 'Inseticida', 'Inseticida fumigante']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=277
Fosfina,inorgânico,"['Cupinicida', 'Formicida', 'Inseticida fumigante']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=792
fosmete,organofosforado,"['Acaricida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=200
fostiazato,organofosforado,"['Inseticida', 'Nematicida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=131
ftalida,ftalida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=132
Gama-cialotrina,piretróide,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=365
glifosato,glicina substituída,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=135
Glifosato Sal de Dimetilamina,glicina substituída,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=663
glifosato-sal de amônio,glicina substituída,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=317
Glifosato-Sal de Di-amônio,glicina substituída,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=676
glifosato-sal de isopropilamina,glicina substituída,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=318
glifosato-sal de potássio,glicina substituída,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=319
Glufosinato - sal de amônio,homoalanina substituída,"['Fungicida', 'Herbicida', 'Regulador de Crescimento']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=134
gossiplure,acetatos poliinsaturados,['Feromônio'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=291
"grandlure (I, II, III e IV)",álcool alifático,['Feromônio'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=136
Habrobracon hebetor,Biológico,['Agente Biológico de Controle'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=784
Halauxifen-metil,ácido piridinocarboxílico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=688
halossulfurom-metílico,sulfoniluréia,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=137
haloxifope-P-metílico,ácido ariloxifenoxipropiônico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=138
Heterorhabditis bacteriophora,Nematóides entomopatogênicos,"['Agente Biológico de Controle', 'Inseticida Microbiológico']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=757
hexazinona,triazinona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=140
hexitiazoxi,tiazolidinacarboxamida,['Acaricida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=141
hidrazida malêica,piridazinadiona,['Regulador de Crescimento'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=162
hidróxido de cobre,inorgânico,"['Bactericida', 'Fungicida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=278
hidróxido de fentina,organoestânico,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=270
"Hirsutella thompsonii, Cepa 4466",Produto Microbiológico,['Acaricida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=822
"Hirsutella thompsonii, Cepa CCT 7765",Produto Microbiológico,['Acaricida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=759
imazalil,imidazol,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=143
imazamoxi,imidazolinona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=144
imazapique,imidazolinona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=145
imazapir,imidazolinona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=146
imazaquim,imidazolinona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=147
imazetapir,imidazolinona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=148
imibenconazol,triazol,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=149
imidacloprido,neonicotinóide,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=150
impirfluxam,carboxamida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=727
indaziflam, Alquilazina,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=607
indoxacarbe,oxadiazina,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=151
Iodossulfurom-Metílico-Sódico,sulfoniluréia,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=687
ioxinil,benzonitrila,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=152
ipconazol,triazol,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=630
Ipflufenoquina,quinolina,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=804
iprodiona,dicarboximida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=153
Isaria fumosorosea,Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=719
Isaria fumosorosea FUNG 14,Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=975
"Isaria javanica, isolado BV14",Biológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=906
"Isaria javanica, Isolado URM 7662",Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=877
Isocicloseram,Isoxazoline,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=809
Isofetamida,Fenacilamida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=695
Isopirazam,pirazol carboxamida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=806
isoxaflutol,isoxazol,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=154
lactofem,éter difenílico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=157
lambda-cialotrina,piretróide,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=158
Laminarina,Polissacarídeo,['Fungicida microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=791
"Larrea tridentata, Extrato de",Derivado vegetal,"['Bactericida', 'Fungicida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=879
lauril éter sulfato de sódio,Alquil éter sulfato,"['Espalhante adesivo', 'Herbicida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=577
linurom,uréia,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=159
lufenurom,benzoiluréia,"['Acaricida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=160
malationa,organofosforado,"['Acaricida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=161
mancozebe,alquilenobis(ditiocarbamato),"['Acaricida', 'Fungicida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=163
Mandestrobina,estrobilurina,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=930
mandipropamid,éter mandelamida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=583
MCPA,ácido ariloxialcanóico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=165
mefentrifluconazol,triazol,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=730
"Melaleuca alternifolia, Extrato de folhas",terpenos,"['Bactericida', 'Fungicida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=718
Mesossulfurom metilico,sulfoniluréia,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=616
Mesotriona,Tricetona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=357
Metaflumizone,semicarbazone,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=638
metalaxil-M,acilalaninato,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=166
Metam-sódico,isotiocianato de metila (precursor de),"['Formicida', 'Fungicida', 'Herbicida', 'Inseticida', 'Nematicida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=167
Metamifop,triazolinona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=816
metamitrona,triazinona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=279
metanol,álcool alifático,['Feromônio'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=464
Metarhizium anisopliae,Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=773
Metarhizium anisopliae (Metsch) Cepa IBCB348,Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=891
"Metarhizium anisopliae (Metsch) Sorokin, isolado E9",Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=793
Metarhizium anisopliae ASN 054,Biológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=978
Metarhizium anisopliae BV12,Biológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=928
Metarhizium anisopliae CCT8019,Biológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1066
"Metarhizium anisopliae, Cepa CCT8094",Biológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=932
"Metarhizium anisopliae, isolado IBCB 425*",Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=372
Metarhizium rileyi CG 1153,Biológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=907
Metarhizium rileyi estirpe PHP1705,não pertinente,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=896
"Metarhizium rileyi, Cepa CCT7771",Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=857
metconazol,triazol,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=280
metilciclopropeno,cicloalqueno,['Regulador de Crescimento'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=321
metiram,alquilenobis(ditiocarbamato),['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=173
metomil,metilcarbamato de oxima,"['Acaricida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=171
metominostrobin,estrobilurina,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=628
metoxifenozida,diacilhidrazina,"['Fungicida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=172
metribuzim,triazinona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=175
metsulfurom-metílico,sulfoniluréia,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=176
miclobutanil,triazol,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=181
milbemectina,Milbemicinas,"['Acaricida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=432
MSMA,organoarsênico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=180
N-2'S-metilbutil-2-metilbutilamida,amida,['Feromônio'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=334
Natamicina,Macrolídeo Polieno,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=838
Neochrysocharis formosa,Biológico,['Agente Biológico de Controle'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=817
Neoseiulus barkeri,Ácaros Vivos,['Agente Biológico de Controle'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=818
Neoseiulus californicus,Ácaros Vivos,['Agente Biológico de Controle'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=645
Neoseiulus idaeus,Ácaros Vivos,"['Acaricida Microbiológico', 'Agente Biológico de Controle']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=892
nicossulfurom,sulfoniluréia,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=184
novalurom,benzoiluréia,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=289
octanoato de ioxinila,benzonitrila,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=453
Óleo de Neem,Tetranortriterpenóide,"['Fungicida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=984
óleo mineral,hidrocarbonetos alifáticos,"['Acaricida', 'Adjuvante', 'Fungicida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=185
óleo vegetal,ésteres de ácidos graxos,"['Adjuvante', 'Fungicida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=186
Orius insidiosus,Biológico,"['Agente Biológico de Controle', 'Inseticida Microbiológico']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=729
ortossulfamurom,sulfoniluréia,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=623
oxadiazona,oxadiazolona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=188
Oxatiapiprolim,Piperidinil Tiazol Izoxazolina,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=690
oxicarboxina,carboxanilida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=192
oxicloreto de cobre,inorgânico,"['Bactericida', 'Fungicida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=190
óxido cuproso,inorgânico,"['Bactericida', 'Fungicida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=281
óxido de fembutatina,organoestânico,['Acaricida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=102
oxifluorfem,éter difenílico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=193
paclobutrazol,triazol,['Regulador de Crescimento'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=282
Paecilomyces fumosoroseus,Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=749
Paecilomyces lilacinus,Produto Microbiológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=635
Paecilomyces lilacinus CCT 8068,Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1059
Paecilomyces lilacinus cepa URM 7661,Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=958
"Paecilomyces lilacinus, cepa CPQBA 040-11 DRM 10",Produto Microbiológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=850
"Paecilomyces lilacinus, isolado UEL Pae 10*",Produto Microbiológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=777
"Paenibacillus azotofixans, isolado CCT4719",Biológico,"['Fungicida microbiológico', 'Nematicida Microbiológico']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=914
Paenibacillus ottowii (BRM05345),Biológico,['Fungicida microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1042
Palmistichus elaeisis,Biológico,['Agente Biológico de Controle'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=827
Parede celular de Saccharomyces cerevisiae,Biológico,['Indutor de resistência'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1006
Pasteuria nishizawae,Produto Microbiológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=702
pencicurom,feniluréia,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=196
pendimetalina,dinitroanilina,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=197
Penoxsulam,sulfonanilida triazolopirimidina,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=450
Peptideo Derivado de Proteína Harpin (PDPH),Bioquímico,['Ativador de planta'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=795
Peptídeo Flg22-Bt,Biológico,['Ativador de planta'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=962
